PurchaseOrderID,DueDate,ProductID,OrderQty,UnitPrice,LineTotal,ReceivedQty,RejectedQty
1904,2014-02-20 00:00:00.000,935,550,31.4895,17319.225,550,550
1904,2014-02-20 00:00:00.000,936,550,48.2895,26559.225,550,550
1905,2014-02-20 00:00:00.000,385,3,41.1705,123.5115,3,0
1905,2014-02-20 00:00:00.000,386,3,45.444,136.332,3,0
1905,2014-02-20 00:00:00.000,387,3,41.1705,123.5115,3,0
1905,2014-02-20 00:00:00.000,388,3,39.0705,117.2115,3,0
1905,2014-02-20 00:00:00.000,389,3,43.344,130.032,3,0
1905,2014-02-20 00:00:00.000,390,3,39.0705,117.2115,3,0
1905,2014-02-20 00:00:00.000,391,3,36.9705,110.9115,3,0
1905,2014-02-20 00:00:00.000,392,3,41.244,123.732,3,0
1905,2014-02-20 00:00:00.000,393,3,36.9705,110.9115,3,0
1905,2014-02-20 00:00:00.000,394,3,43.218,129.654,3,0
1905,2014-02-20 00:00:00.000,395,3,47.4915,142.4745,3,0
1905,2014-02-20 00:00:00.000,396,3,43.2705,129.8115,3,0
1905,2014-02-20 00:00:00.000,397,3,47.544,142.632,3,0
1906,2014-02-20 00:00:00.000,476,550,15.8865,8737.575,468,0
1906,2014-02-20 00:00:00.000,477,550,11.6655,6416.025,550,0
1906,2014-02-20 00:00:00.000,478,550,11.088,6098.4,550,0
1906,2014-02-20 00:00:00.000,479,550,15.8865,8737.575,550,0
1907,2014-02-20 00:00:00.000,402,3,47.4705,142.4115,3,0
1908,2014-02-20 00:00:00.000,510,550,23.079,12693.45,550,0
1908,2014-02-20 00:00:00.000,511,550,29.274,16100.7,550,0
1908,2014-02-20 00:00:00.000,512,550,34.9755,19236.525,550,0
1909,2014-02-20 00:00:00.000,406,3,43.2705,129.8115,3,0
1909,2014-02-20 00:00:00.000,407,3,47.544,142.632,3,0
1909,2014-02-20 00:00:00.000,408,3,43.2705,129.8115,3,0
1909,2014-02-20 00:00:00.000,409,3,41.1705,123.5115,3,0
1909,2014-02-20 00:00:00.000,914,550,21.0945,11601.975,550,0
1910,2014-02-20 00:00:00.000,525,550,2.3205,1276.275,550,0
1911,2014-02-20 00:00:00.000,526,550,3.6435,2003.925,550,0
1912,2014-02-20 00:00:00.000,908,550,21.0945,11601.975,550,82
1912,2014-02-20 00:00:00.000,909,550,30.4395,16741.725,550,0
1913,2014-02-21 00:00:00.000,356,60,3.6015,216.09,60,0
1913,2014-02-21 00:00:00.000,357,60,3.9795,238.77,60,0
1914,2014-02-21 00:00:00.000,935,550,31.4895,17319.225,550,0
1914,2014-02-21 00:00:00.000,936,550,48.2895,26559.225,550,0
1915,2014-02-21 00:00:00.000,524,550,12.9675,7132.125,550,0
1916,2014-02-21 00:00:00.000,911,550,21.0945,11601.975,468,0
1916,2014-02-21 00:00:00.000,912,550,30.4395,16741.725,550,0
1917,2014-02-21 00:00:00.000,910,550,40.9395,22516.725,550,0
1918,2014-02-21 00:00:00.000,937,550,62.9895,34644.225,550,0
1919,2014-02-21 00:00:00.000,463,3,47.523,142.569,3,0
1919,2014-02-21 00:00:00.000,464,3,45.423,136.269,3,0
1919,2014-02-21 00:00:00.000,465,3,49.6965,149.0895,3,0
1919,2014-02-21 00:00:00.000,466,3,45.423,136.269,3,0
1919,2014-02-21 00:00:00.000,467,3,43.323,129.969,3,0
1920,2014-02-21 00:00:00.000,462,3,47.6805,143.0415,3,0
1921,2014-02-21 00:00:00.000,510,550,23.4045,12872.475,550,0
1921,2014-02-21 00:00:00.000,511,550,27.867,15326.85,550,0
1922,2014-02-21 00:00:00.000,527,550,6.7515,3713.325,550,82
1923,2014-02-21 00:00:00.000,509,550,36.2775,19952.625,550,0
1924,2014-02-21 00:00:00.000,492,60,50.7465,3044.79,60,0
1924,2014-02-21 00:00:00.000,493,60,58.2645,3495.87,60,0
1925,2014-02-21 00:00:00.000,523,550,10.3845,5711.475,550,0
1926,2014-02-21 00:00:00.000,433,3,43.554,130.662,3,0
1926,2014-02-21 00:00:00.000,434,3,39.2805,117.8415,3,0
1926,2014-02-21 00:00:00.000,435,3,37.1805,111.5415,3,0
1926,2014-02-21 00:00:00.000,436,3,41.454,124.362,3,0
1927,2014-02-21 00:00:00.000,490,3,12.7155,38.1465,3,0
1927,2014-02-21 00:00:00.000,491,3,19.9395,59.8185,3,0
1928,2014-02-21 00:00:00.000,528,3,38.157,114.471,3,0
1929,2014-02-24 00:00:00.000,505,3,44.2155,132.6465,3,0
1930,2014-02-24 00:00:00.000,938,550,31.4895,17319.225,550,0
1930,2014-02-24 00:00:00.000,939,550,48.2895,26559.225,550,55
1931,2014-02-24 00:00:00.000,358,60,6.9825,418.95,60,0
1932,2014-02-24 00:00:00.000,380,3,41.1705,123.5115,3,0
1932,2014-02-24 00:00:00.000,381,3,39.0705,117.2115,3,0
1933,2014-02-24 00:00:00.000,356,60,3.381,202.86,60,0
1933,2014-02-24 00:00:00.000,357,60,4.3155,258.93,60,0
1934,2014-02-24 00:00:00.000,375,3,43.2705,129.8115,3,0
1934,2014-02-24 00:00:00.000,376,3,41.1705,123.5115,3,0
1935,2014-02-24 00:00:00.000,490,3,12.3585,37.0755,3,0
1936,2014-02-24 00:00:00.000,513,550,39.1965,21558.075,468,0
1937,2014-02-24 00:00:00.000,408,3,36.9705,110.9115,3,0
1937,2014-02-24 00:00:00.000,409,3,41.244,123.732,3,0
1937,2014-02-24 00:00:00.000,410,3,36.9705,110.9115,3,0
1937,2014-02-24 00:00:00.000,411,3,34.8705,104.6115,3,0
1937,2014-02-24 00:00:00.000,412,3,39.144,117.432,3,0
1937,2014-02-24 00:00:00.000,413,3,47.5755,142.7265,3,0
1938,2014-02-24 00:00:00.000,931,550,34.8705,19178.775,550,0
1938,2014-02-24 00:00:00.000,932,550,39.7635,21869.925,550,0
1938,2014-02-24 00:00:00.000,933,550,43.9845,24191.475,550,0
1938,2014-02-24 00:00:00.000,934,550,38.1465,20980.575,550,0
1939,2014-02-24 00:00:00.000,436,3,41.454,124.362,3,0
1939,2014-02-24 00:00:00.000,437,3,37.1805,111.5415,3,0
1940,2014-02-24 00:00:00.000,341,3,47.5755,142.7265,3,0
1940,2014-02-24 00:00:00.000,342,3,45.4755,136.4265,3,0
1940,2014-02-24 00:00:00.000,343,3,49.749,149.247,3,0
1941,2014-02-24 00:00:00.000,931,550,34.3455,18890.025,550,0
1941,2014-02-24 00:00:00.000,932,550,39.2385,21581.175,550,0
1942,2014-02-24 00:00:00.000,346,3,47.544,142.632,3,0
1942,2014-02-24 00:00:00.000,347,3,43.2705,129.8115,3,0
1943,2014-02-24 00:00:00.000,930,550,43.0395,23671.725,550,0
1944,2014-02-24 00:00:00.000,332,550,10.815,5948.25,550,0
1945,2014-02-25 00:00:00.000,948,550,82.8345,45558.975,550,0
1945,2014-02-25 00:00:00.000,907,550,82.8345,45558.975,523,0
1946,2014-02-25 00:00:00.000,325,1250,0.21,262.5,1063,0
1946,2014-02-25 00:00:00.000,326,1250,0.21,262.5,1250,0
1947,2014-02-25 00:00:00.000,320,3,49.644,148.932,3,0
1947,2014-02-25 00:00:00.000,321,3,44.3205,132.9615,3,0
1947,2014-02-25 00:00:00.000,322,60,28.6965,1721.79,60,0
1948,2014-02-25 00:00:00.000,930,550,42.5145,23382.975,550,0
1948,2014-02-25 00:00:00.000,921,550,5.586,3072.3,550,0
1949,2014-02-25 00:00:00.000,952,60,15.7395,944.37,60,0
1950,2014-02-25 00:00:00.000,933,550,43.4595,23902.725,550,0
1950,2014-02-25 00:00:00.000,934,550,37.6215,20691.825,550,55
1950,2014-02-25 00:00:00.000,922,550,6.531,3592.05,550,0
1951,2014-02-25 00:00:00.000,319,550,48.5835,26720.925,550,0
1952,2014-02-25 00:00:00.000,928,550,32.2455,17735.025,550,82
1952,2014-02-25 00:00:00.000,929,550,36.561,20108.55,550,0
1953,2014-02-25 00:00:00.000,319,550,46.4205,25531.275,550,0
1954,2014-02-25 00:00:00.000,359,3,47.523,142.569,3,0
1954,2014-02-25 00:00:00.000,360,3,45.423,136.269,3,0
1955,2014-02-25 00:00:00.000,2,3,41.916,125.748,3,0
1956,2014-02-25 00:00:00.000,1,3,50.2635,150.7905,3,0
1957,2014-02-25 00:00:00.000,364,3,47.754,143.262,3,0
1957,2014-02-25 00:00:00.000,365,3,43.4805,130.4415,3,0
1957,2014-02-25 00:00:00.000,366,3,41.3805,124.1415,3,0
1957,2014-02-25 00:00:00.000,367,3,45.654,136.962,3,0
1957,2014-02-25 00:00:00.000,368,3,41.3805,124.1415,3,0
1957,2014-02-25 00:00:00.000,369,3,39.2805,117.8415,3,0
1958,2014-02-25 00:00:00.000,530,550,16.086,8847.3,550,0
1959,2014-02-25 00:00:00.000,4,3,57.0255,171.0765,3,0
1960,2014-02-25 00:00:00.000,512,550,37.086,20397.3,550,0
1961,2014-02-26 00:00:00.000,513,550,26.5965,14628.075,550,0
1962,2014-02-26 00:00:00.000,317,550,27.0585,14882.175,550,82
1962,2014-02-26 00:00:00.000,318,550,33.579,18468.45,550,0
1963,2014-02-26 00:00:00.000,405,3,49.644,148.932,3,0
1963,2014-02-26 00:00:00.000,406,3,45.3705,136.1115,3,0
1963,2014-02-26 00:00:00.000,407,3,43.2705,129.8115,3,0
1964,2014-02-26 00:00:00.000,422,3,47.523,142.569,3,0
1964,2014-02-26 00:00:00.000,423,3,45.423,136.269,3,0
1965,2014-02-26 00:00:00.000,320,3,47.4705,142.4115,3,0
1965,2014-02-26 00:00:00.000,321,3,42.798,128.394,3,0
1965,2014-02-26 00:00:00.000,322,60,25.4205,1525.23,60,0
1966,2014-02-26 00:00:00.000,444,3,37.023,111.069,3,0
1966,2014-02-26 00:00:00.000,445,3,41.2965,123.8895,3,0
1966,2014-02-26 00:00:00.000,446,3,37.023,111.069,3,0
1966,2014-02-26 00:00:00.000,447,3,47.6805,143.0415,3,0
1967,2014-02-26 00:00:00.000,941,550,62.9895,34644.225,550,0
1968,2014-02-26 00:00:00.000,320,3,45.3705,136.1115,3,0
1968,2014-02-26 00:00:00.000,321,3,40.488,121.464,3,0
1968,2014-02-26 00:00:00.000,322,60,26.3655,1581.93,60,0
1969,2014-02-26 00:00:00.000,504,3,48.762,146.286,3,0
1970,2014-02-26 00:00:00.000,497,3,34.188,102.564,3,0
1971,2014-02-26 00:00:00.000,323,3,50.2635,150.7905,3,0
1972,2014-02-26 00:00:00.000,523,550,10.731,5902.05,550,82
1972,2014-02-26 00:00:00.000,524,550,14.1225,7767.375,550,0
1973,2014-02-26 00:00:00.000,494,60,53.2035,3192.21,60,0
1973,2014-02-26 00:00:00.000,495,60,63.693,3821.58,60,0
1973,2014-02-26 00:00:00.000,496,60,48.909,2934.54,60,0
1974,2014-02-26 00:00:00.000,908,550,21.0945,11601.975,550,0
1974,2014-02-26 00:00:00.000,909,550,30.4395,16741.725,550,0
1975,2014-02-26 00:00:00.000,506,60,9.198,551.88,60,0
1976,2014-02-26 00:00:00.000,351,550,5.775,3176.25,468,0
1976,2014-02-26 00:00:00.000,352,550,1.155,635.25,550,0
1976,2014-02-26 00:00:00.000,679,550,5.775,3176.25,550,0
1977,2014-02-27 00:00:00.000,507,550,23.394,12866.7,550,0
1977,2014-02-27 00:00:00.000,508,550,27.6465,15205.575,550,0
1978,2014-02-27 00:00:00.000,355,550,1.365,750.75,550,0
1978,2014-02-27 00:00:00.000,940,550,62.9895,34644.225,550,0
1978,2014-02-27 00:00:00.000,535,550,3.486,1917.3,550,0
1979,2014-02-27 00:00:00.000,351,550,6.195,3407.25,550,0
1979,2014-02-27 00:00:00.000,352,550,1.47,808.5,550,0
1979,2014-02-27 00:00:00.000,679,550,6.195,3407.25,550,0
1980,2014-02-27 00:00:00.000,507,550,22.1655,12191.025,550,0
1980,2014-02-27 00:00:00.000,508,550,29.2845,16106.475,550,55
1981,2014-02-27 00:00:00.000,491,3,19.9815,59.9445,3,0
1982,2014-02-27 00:00:00.000,346,3,41.244,123.732,3,0
1982,2014-02-27 00:00:00.000,347,3,36.9705,110.9115,3,0
1983,2014-02-27 00:00:00.000,935,550,31.4895,17319.225,550,0
1983,2014-02-27 00:00:00.000,936,550,48.2895,26559.225,550,0
1984,2014-02-27 00:00:00.000,375,3,43.344,130.032,3,0
1984,2014-02-27 00:00:00.000,376,3,39.0705,117.2115,3,0
1985,2014-02-27 00:00:00.000,480,550,11.6655,6416.025,550,0
1985,2014-02-27 00:00:00.000,481,550,11.088,6098.4,523,0
1985,2014-02-27 00:00:00.000,482,550,8.757,4816.35,550,0
1985,2014-02-27 00:00:00.000,483,550,9.6915,5330.325,550,0
1985,2014-02-27 00:00:00.000,484,550,6.8775,3782.625,550,0
1985,2014-02-27 00:00:00.000,485,550,7.8015,4290.825,550,0
1985,2014-02-27 00:00:00.000,486,550,8.757,4816.35,550,0
1985,2014-02-27 00:00:00.000,487,550,5.8065,3193.575,550,0
1985,2014-02-27 00:00:00.000,488,550,8.862,4874.1,550,0
1985,2014-02-27 00:00:00.000,489,550,10.4685,5757.675,550,0
1986,2014-02-27 00:00:00.000,402,3,47.4705,142.4115,3,0
1987,2014-02-27 00:00:00.000,510,550,23.079,12693.45,550,0
1987,2014-02-27 00:00:00.000,511,550,29.274,16100.7,550,0
1987,2014-02-27 00:00:00.000,512,550,34.9755,19236.525,550,0
1988,2014-02-27 00:00:00.000,915,550,30.4395,16741.725,550,0
1988,2014-02-27 00:00:00.000,916,550,40.9395,22516.725,550,0
1989,2014-02-27 00:00:00.000,525,550,2.3205,1276.275,550,0
1990,2014-02-27 00:00:00.000,526,550,3.6435,2003.925,550,0
1991,2014-02-27 00:00:00.000,913,550,40.9395,22516.725,550,0
1992,2014-02-27 00:00:00.000,356,60,3.6015,216.09,60,9
1992,2014-02-27 00:00:00.000,357,60,3.9795,238.77,60,0
1993,2014-02-28 00:00:00.000,935,550,31.4895,17319.225,550,0
1993,2014-02-28 00:00:00.000,936,550,48.2895,26559.225,550,0
1994,2014-02-28 00:00:00.000,524,550,12.9675,7132.125,550,0
1995,2014-02-28 00:00:00.000,911,550,21.0945,11601.975,550,0
1995,2014-02-28 00:00:00.000,912,550,30.4395,16741.725,523,0
1996,2014-02-28 00:00:00.000,910,550,40.9395,22516.725,468,0
1997,2014-02-28 00:00:00.000,937,550,62.9895,34644.225,550,0
1998,2014-02-28 00:00:00.000,468,3,47.5965,142.7895,3,0
1998,2014-02-28 00:00:00.000,469,3,43.323,129.969,3,0
1998,2014-02-28 00:00:00.000,470,3,41.223,123.669,3,0
1998,2014-02-28 00:00:00.000,471,3,45.4965,136.4895,3,0
1998,2014-02-28 00:00:00.000,472,3,41.223,123.669,3,0
1999,2014-02-28 00:00:00.000,462,3,47.6805,143.0415,3,0
2000,2014-02-28 00:00:00.000,510,550,23.4045,12872.475,550,0
2000,2014-02-28 00:00:00.000,511,550,27.867,15326.85,550,55
2001,2014-02-28 00:00:00.000,527,550,6.7515,3713.325,550,0
2002,2014-02-28 00:00:00.000,938,550,31.4895,17319.225,550,82
2002,2014-02-28 00:00:00.000,939,550,48.2895,26559.225,550,0
2003,2014-02-28 00:00:00.000,494,60,50.7465,3044.79,60,0
2003,2014-02-28 00:00:00.000,495,60,62.9265,3775.59,60,0
2003,2014-02-28 00:00:00.000,496,60,49.6545,2979.27,60,0
2004,2014-02-28 00:00:00.000,523,550,10.3845,5711.475,550,550
2005,2014-02-28 00:00:00.000,437,3,37.1805,111.5415,3,0
2006,2014-02-28 00:00:00.000,490,3,12.7155,38.1465,3,0
2006,2014-02-28 00:00:00.000,491,3,19.9395,59.8185,3,0
2007,2014-02-28 00:00:00.000,528,3,38.157,114.471,3,0
2008,2014-02-28 00:00:00.000,505,3,44.2155,132.6465,3,0
2009,2014-03-03 00:00:00.000,938,550,31.4895,17319.225,550,0
2009,2014-03-03 00:00:00.000,939,550,48.2895,26559.225,550,0
2010,2014-03-03 00:00:00.000,358,60,6.9825,418.95,60,0
2011,2014-03-03 00:00:00.000,438,3,47.6805,143.0415,3,0
2011,2014-03-03 00:00:00.000,439,3,45.5805,136.7415,3,0
2011,2014-03-03 00:00:00.000,440,3,49.854,149.562,3,0
2011,2014-03-03 00:00:00.000,441,3,45.5805,136.7415,3,0
2012,2014-03-03 00:00:00.000,356,60,3.381,202.86,60,9
2012,2014-03-03 00:00:00.000,357,60,4.3155,258.93,60,0
2013,2014-03-03 00:00:00.000,377,3,45.444,136.332,3,0
2013,2014-03-03 00:00:00.000,378,3,41.1705,123.5115,3,0
2013,2014-03-03 00:00:00.000,379,3,39.0705,117.2115,3,0
2014,2014-03-03 00:00:00.000,490,3,12.3585,37.0755,3,0
2015,2014-03-03 00:00:00.000,513,550,39.1965,21558.075,550,0
2016,2014-03-03 00:00:00.000,414,3,45.4755,136.4265,3,0
2016,2014-03-03 00:00:00.000,415,3,49.749,149.247,3,0
2016,2014-03-03 00:00:00.000,416,3,45.4755,136.4265,3,0
2016,2014-03-03 00:00:00.000,417,3,43.3755,130.1265,3,0
2017,2014-03-03 00:00:00.000,931,550,34.8705,19178.775,550,0
2017,2014-03-03 00:00:00.000,932,550,39.7635,21869.925,550,0
2017,2014-03-03 00:00:00.000,933,550,43.9845,24191.475,550,0
2017,2014-03-03 00:00:00.000,934,550,38.1465,20980.575,550,0
2018,2014-03-03 00:00:00.000,422,3,47.6805,143.0415,3,0
2018,2014-03-03 00:00:00.000,423,3,45.5805,136.7415,3,0
2018,2014-03-03 00:00:00.000,424,3,49.854,149.562,3,0
2018,2014-03-03 00:00:00.000,425,3,45.5805,136.7415,3,0
2018,2014-03-03 00:00:00.000,426,3,43.4805,130.4415,3,0
2019,2014-03-03 00:00:00.000,344,3,45.4755,136.4265,3,0
2019,2014-03-03 00:00:00.000,345,3,43.3755,130.1265,3,0
2019,2014-03-03 00:00:00.000,346,3,47.649,142.947,3,0
2019,2014-03-03 00:00:00.000,347,3,43.3755,130.1265,3,0
2019,2014-03-03 00:00:00.000,348,3,41.2755,123.8265,3,0
2020,2014-03-03 00:00:00.000,931,550,34.3455,18890.025,550,0
2020,2014-03-03 00:00:00.000,932,550,39.2385,21581.175,550,55
2021,2014-03-03 00:00:00.000,348,3,41.1705,123.5115,3,0
2021,2014-03-03 00:00:00.000,349,3,45.444,136.332,3,0
2022,2014-03-03 00:00:00.000,928,550,32.7705,18023.775,550,82
2022,2014-03-03 00:00:00.000,929,550,37.086,20397.3,550,0
2023,2014-03-03 00:00:00.000,332,550,10.815,5948.25,550,0
2024,2014-03-03 00:00:00.000,948,550,82.8345,45558.975,550,0
2024,2014-03-03 00:00:00.000,907,550,82.8345,45558.975,550,0
2025,2014-03-05 00:00:00.000,325,1250,0.21,262.5,1250,0
2025,2014-03-05 00:00:00.000,326,1250,0.21,262.5,1188,0
2026,2014-03-05 00:00:00.000,320,3,49.644,148.932,3,0
2026,2014-03-05 00:00:00.000,321,3,44.3205,132.9615,3,0
2026,2014-03-05 00:00:00.000,322,60,28.6965,1721.79,60,0
2027,2014-03-05 00:00:00.000,930,550,42.5145,23382.975,550,0
2027,2014-03-05 00:00:00.000,921,550,5.586,3072.3,550,0
2028,2014-03-05 00:00:00.000,952,60,15.7395,944.37,60,0
2029,2014-03-05 00:00:00.000,923,550,6.1845,3401.475,550,0
2030,2014-03-05 00:00:00.000,317,550,29.5785,16268.175,550,0
2030,2014-03-05 00:00:00.000,318,550,36.099,19854.45,550,55
2030,2014-03-05 00:00:00.000,319,550,48.5835,26720.925,550,0
2031,2014-03-05 00:00:00.000,928,550,32.2455,17735.025,550,0
2031,2014-03-05 00:00:00.000,929,550,36.561,20108.55,550,0
2032,2014-03-05 00:00:00.000,319,550,46.4205,25531.275,550,82
2033,2014-03-05 00:00:00.000,361,3,49.6965,149.0895,3,0
2033,2014-03-05 00:00:00.000,362,3,45.423,136.269,3,0
2033,2014-03-05 00:00:00.000,363,3,43.323,129.969,3,0
2034,2014-03-05 00:00:00.000,2,3,41.916,125.748,3,0
2035,2014-03-05 00:00:00.000,1,3,50.2635,150.7905,3,0
2036,2014-03-05 00:00:00.000,370,3,43.554,130.662,3,0
2036,2014-03-05 00:00:00.000,371,3,39.2805,117.8415,3,0
2036,2014-03-05 00:00:00.000,372,3,37.1805,111.5415,3,0
2036,2014-03-05 00:00:00.000,373,3,41.454,124.362,3,0
2037,2014-03-05 00:00:00.000,530,550,16.086,8847.3,550,0
2038,2014-03-05 00:00:00.000,4,3,57.0255,171.0765,3,0
2039,2014-03-05 00:00:00.000,512,550,37.086,20397.3,550,0
2040,2014-03-05 00:00:00.000,513,550,26.5965,14628.075,550,0
2041,2014-03-06 00:00:00.000,319,550,46.0635,25334.925,550,0
2042,2014-03-06 00:00:00.000,408,3,47.544,142.632,3,0
2042,2014-03-06 00:00:00.000,409,3,43.2705,129.8115,3,0
2043,2014-03-06 00:00:00.000,424,3,49.6965,149.0895,3,0
2043,2014-03-06 00:00:00.000,425,3,45.423,136.269,3,0
2043,2014-03-06 00:00:00.000,426,3,43.323,129.969,3,0
2044,2014-03-06 00:00:00.000,320,3,47.4705,142.4115,3,0
2044,2014-03-06 00:00:00.000,321,3,42.798,128.394,3,0
2045,2014-03-06 00:00:00.000,448,3,45.5805,136.7415,3,0
2045,2014-03-06 00:00:00.000,449,3,49.854,149.562,3,0
2045,2014-03-06 00:00:00.000,450,3,45.5805,136.7415,3,0
2045,2014-03-06 00:00:00.000,451,3,43.4805,130.4415,3,0
2045,2014-03-06 00:00:00.000,452,3,47.754,143.262,3,0
2045,2014-03-06 00:00:00.000,453,3,43.4805,130.4415,3,0
2045,2014-03-06 00:00:00.000,454,3,41.3805,124.1415,3,0
2045,2014-03-06 00:00:00.000,455,3,45.654,136.962,3,0
2045,2014-03-06 00:00:00.000,456,3,41.3805,124.1415,3,0
2045,2014-03-06 00:00:00.000,457,3,39.2805,117.8415,3,0
2045,2014-03-06 00:00:00.000,458,3,43.554,130.662,3,0
2045,2014-03-06 00:00:00.000,459,3,39.2805,117.8415,3,0
2045,2014-03-06 00:00:00.000,460,3,37.1805,111.5415,3,0
2045,2014-03-06 00:00:00.000,461,3,41.454,124.362,3,0
2046,2014-03-06 00:00:00.000,941,550,62.9895,34644.225,468,0
2047,2014-03-06 00:00:00.000,320,3,45.3705,136.1115,3,0
2047,2014-03-06 00:00:00.000,321,3,40.488,121.464,3,0
2047,2014-03-06 00:00:00.000,322,60,26.3655,1581.93,60,0
2048,2014-03-06 00:00:00.000,504,3,48.762,146.286,3,0
2049,2014-03-06 00:00:00.000,497,3,34.188,102.564,3,0
2050,2014-03-06 00:00:00.000,323,3,50.2635,150.7905,3,0
2051,2014-03-06 00:00:00.000,523,550,10.731,5902.05,550,0
2051,2014-03-06 00:00:00.000,524,550,14.1225,7767.375,550,0
2052,2014-03-06 00:00:00.000,492,60,50.2635,3015.81,60,9
2052,2014-03-06 00:00:00.000,493,60,57.1515,3429.09,60,0
2053,2014-03-06 00:00:00.000,910,550,40.9395,22516.725,550,0
2053,2014-03-06 00:00:00.000,911,550,21.0945,11601.975,550,0
2053,2014-03-06 00:00:00.000,912,550,30.4395,16741.725,550,0
2054,2014-03-06 00:00:00.000,506,60,9.198,551.88,60,0
2055,2014-03-06 00:00:00.000,351,550,5.775,3176.25,550,0
2055,2014-03-06 00:00:00.000,352,550,1.155,635.25,523,0
2055,2014-03-06 00:00:00.000,679,550,5.775,3176.25,550,0
2056,2014-03-06 00:00:00.000,507,550,23.394,12866.7,468,0
2056,2014-03-06 00:00:00.000,508,550,27.6465,15205.575,550,0
2057,2014-03-07 00:00:00.000,355,550,1.365,750.75,550,0
2057,2014-03-07 00:00:00.000,940,550,62.9895,34644.225,550,0
2057,2014-03-07 00:00:00.000,535,550,3.486,1917.3,550,0
2058,2014-03-07 00:00:00.000,351,550,6.195,3407.25,550,0
2058,2014-03-07 00:00:00.000,352,550,1.47,808.5,550,0
2058,2014-03-07 00:00:00.000,679,550,6.195,3407.25,550,0
2059,2014-03-07 00:00:00.000,507,550,22.1655,12191.025,550,0
2059,2014-03-07 00:00:00.000,508,550,29.2845,16106.475,550,0
2060,2014-03-07 00:00:00.000,491,3,19.9815,59.9445,3,0
2061,2014-03-07 00:00:00.000,348,3,34.8705,104.6115,3,0
2061,2014-03-07 00:00:00.000,349,3,39.144,117.432,3,0
2062,2014-03-07 00:00:00.000,935,550,31.4895,17319.225,550,82
2062,2014-03-07 00:00:00.000,936,550,48.2895,26559.225,550,0
2063,2014-03-07 00:00:00.000,377,3,36.9705,110.9115,3,0
2063,2014-03-07 00:00:00.000,378,3,41.244,123.732,3,0
2063,2014-03-07 00:00:00.000,379,3,36.9705,110.9115,3,0
2064,2014-03-07 00:00:00.000,476,550,15.8865,8737.575,550,0
2064,2014-03-07 00:00:00.000,477,550,11.6655,6416.025,550,0
2065,2014-03-07 00:00:00.000,402,3,47.4705,142.4115,3,0
2066,2014-03-07 00:00:00.000,510,550,23.079,12693.45,468,0
2066,2014-03-07 00:00:00.000,511,550,29.274,16100.7,550,0
2066,2014-03-07 00:00:00.000,512,550,34.9755,19236.525,550,0
2067,2014-03-07 00:00:00.000,403,3,45.3705,136.1115,3,0
2067,2014-03-07 00:00:00.000,404,3,49.644,148.932,3,0
2067,2014-03-07 00:00:00.000,405,3,45.3705,136.1115,3,0
2067,2014-03-07 00:00:00.000,406,3,43.2705,129.8115,3,0
2067,2014-03-07 00:00:00.000,407,3,47.544,142.632,3,0
2067,2014-03-07 00:00:00.000,408,3,43.2705,129.8115,3,0
2068,2014-03-07 00:00:00.000,525,550,2.3205,1276.275,550,0
2069,2014-03-07 00:00:00.000,526,550,3.6435,2003.925,550,0
2070,2014-03-07 00:00:00.000,908,550,21.0945,11601.975,550,0
2070,2014-03-07 00:00:00.000,909,550,30.4395,16741.725,550,55
2070,2014-03-07 00:00:00.000,913,550,40.9395,22516.725,550,0
2071,2014-03-07 00:00:00.000,356,60,3.6015,216.09,60,0
2071,2014-03-07 00:00:00.000,357,60,3.9795,238.77,60,0
2072,2014-03-07 00:00:00.000,935,550,31.4895,17319.225,550,82
2072,2014-03-07 00:00:00.000,936,550,48.2895,26559.225,550,0
2073,2014-03-10 00:00:00.000,524,550,12.9675,7132.125,550,0
2074,2014-03-10 00:00:00.000,911,550,21.0945,11601.975,550,0
2074,2014-03-10 00:00:00.000,912,550,30.4395,16741.725,550,0
2075,2014-03-10 00:00:00.000,910,550,40.9395,22516.725,550,0
2076,2014-03-10 00:00:00.000,937,550,62.9895,34644.225,468,0
2077,2014-03-10 00:00:00.000,473,3,39.123,117.369,3,0
2077,2014-03-10 00:00:00.000,474,3,43.3965,130.1895,3,0
2077,2014-03-10 00:00:00.000,475,3,39.123,117.369,3,0
2078,2014-03-10 00:00:00.000,462,3,47.6805,143.0415,3,0
2079,2014-03-10 00:00:00.000,510,550,23.4045,12872.475,550,0
2079,2014-03-10 00:00:00.000,511,550,27.867,15326.85,550,0
2080,2014-03-10 00:00:00.000,527,550,6.7515,3713.325,550,0
2081,2014-03-10 00:00:00.000,509,550,36.2775,19952.625,550,0
2082,2014-03-10 00:00:00.000,492,60,50.7465,3044.79,60,9
2082,2014-03-10 00:00:00.000,493,60,58.2645,3495.87,60,0
2083,2014-03-10 00:00:00.000,523,550,10.3845,5711.475,550,0
2084,2014-03-10 00:00:00.000,422,3,47.6805,143.0415,3,0
2084,2014-03-10 00:00:00.000,423,3,45.5805,136.7415,3,0
2085,2014-03-10 00:00:00.000,490,3,12.7155,38.1465,3,0
2085,2014-03-10 00:00:00.000,491,3,19.9395,59.8185,3,0
2086,2014-03-10 00:00:00.000,528,3,38.157,114.471,3,0
2087,2014-03-10 00:00:00.000,505,3,44.2155,132.6465,3,0
2088,2014-03-10 00:00:00.000,938,550,31.4895,17319.225,550,0
